3.2468146793384465,0.05731027189800315,183.97134263240773
6.492617998222821,0.11460269204025979,183.885379456204
9.789314122705113,0.17279343278733242,184.740735820329
13.047674975748292,0.23030750885026396,184.5391696528913
16.301971567726127,0.28774984570732043,184.28012080262846
21.77051450145835,0.38427635349123707,204.84603249764427
26.12105720359924,0.4610687823139286,210.38411961491835
29.829370720595044,0.5265250762300854,209.89028422906432
33.6865453889115,0.5946089525307641,210.31848016746977
37.392522351029754,0.660024003379927,209.69111483451726
41.27974781730974,0.7286383132199761,209.9796454572391
45.18874337953982,0.7976368920255702,210.19595915993858
48.89076694099662,0.8629821604913185,209.36558496971708
52.82210816167103,0.9323751676482853,209.43962272192783
56.77121524618616,1.002081764149816,209.43978836794398
60.458091690352504,1.0671596673680463,208.4050870766001
64.71716014813633,1.1423374632863321,209.21611851738493
68.39885222046543,1.207323855966094,208.041196362715
72.3882761393165,1.277742094173745,207.74576975890227
76.73412651873183,1.3544516977298924,208.31235990215697
80.76015265851163,1.4255160101489373,207.85756095624404
85.17246189753078,1.5033986943056388,208.25078997852475
89.22875168359968,1.5749971972987535,207.6336900813907
93.70063847701422,1.6539314985567157,207.84959672705156
97.78069312128353,1.7259494805221753,207.0675183390965
102.30508031025586,1.8058104783246982,207.1024132916574
106.86088109933722,1.886225964800381,207.0415278205873
111.44611475985741,1.9671609776523717,206.8837687751765
116.54847131769576,2.0572238455798555,207.49993171940426
121.20182265805317,2.1393612192494733,207.13652820770025
125.87833839136717,2.2219074729414525,206.6729470709946
131.11107037682606,2.3142716274971202,206.95296898444613
136.94236423287956,2.417201135157125,207.9469788599525
142.28427297223112,2.511492393680366,207.97326287463036
144.77376303155532,2.5554349547064596,203.79898746037804
145.3804493741429,2.5661437147326347,197.18757528355485
145.19233022876568,2.5628231804750454,189.82523325439817
146.03364317352631,2.577673388564337,184.0992413383854
146.08373150727724,2.5785575092517448,177.6313441656095
147.2493874074154,2.599132769367928,172.74218482173976
147.62660525515523,2.6057911282685207,167.118506675456
147.8520472777422,2.6097704572071003,161.53625355919635
